Registration,Duration,Ignition,DateTime,Lat,Lon,Odometer,Date,Time,StartStop
JJB627EC,00:26:47, ,2023/08/22 07:34,-31.601444,24.993835,137340.7,2023/08/22,7:34:53 am,
JJB627EC,00:26:47, ,2023/08/22 07:35,-31.601151,24.991699,137340.9,2023/08/22,7:35:23 am,
JJB627EC,00:26:47, ,2023/08/22 07:35,-31.601086,24.991631,137340.9,2023/08/22,7:35:25 am,
JJB627EC,00:26:47,Turning,2023/08/22 07:35,-31.601032,24.991617,137340.9,2023/08/22,7:35:26 am,
JJB627EC,00:26:47, ,2023/08/22 07:35,-31.601032,24.991617,137340.9,2023/08/22,7:35:26 am,
JJB627EC,00:26:47, ,2023/08/22 07:35,-31.600977,24.991631,137341,2023/08/22,7:35:27 am,
JJB627EC,00:26:47, ,2023/08/22 07:35,-31.596088,24.993294,137341.5,2023/08/22,7:35:57 am,
JJB627EC,00:26:47, ,2023/08/22 07:36,-31.589558,24.995747,137342.2,2023/08/22,7:36:27 am,
JJB627EC,00:26:47, ,2023/08/22 07:36,-31.583332,24.998091,137343,2023/08/22,7:36:57 am,
JJB627EC,00:26:47, ,2023/08/22 07:37,-31.577095,25.00045,137343.7,2023/08/22,7:37:27 am,
JJB627EC,00:26:47, ,2023/08/22 07:37,-31.570995,25.002747,137344.4,2023/08/22,7:37:57 am,
JJB627EC,00:26:47, ,2023/08/22 07:38,-31.564758,25.005106,137345.1,2023/08/22,7:38:27 am,
JJB627EC,00:26:47, ,2023/08/22 07:38,-31.564159,25.00539,137345.2,2023/08/22,7:38:30 am,
JJB627EC,00:26:47, ,2023/08/22 07:38,-31.559582,25.008068,137345.7,2023/08/22,7:38:53 am,
JJB627EC,00:26:47, ,2023/08/22 07:39,-31.553226,25.009521,137346.4,2023/08/22,7:39:23 am,
JJB627EC,00:26:47, ,2023/08/22 07:39,-31.546875,25.010933,137347.1,2023/08/22,7:39:53 am,
JJB627EC,00:26:47, ,2023/08/22 07:40,-31.54034,25.012381,137347.9,2023/08/22,7:40:23 am,
JJB627EC,00:26:47, ,2023/08/22 07:40,-31.533619,25.013805,137348.6,2023/08/22,7:40:53 am,
JJB627EC,00:26:47, ,2023/08/22 07:41,-31.526939,25.014921,137349.3,2023/08/22,7:41:23 am,
JJB627EC,00:26:47, ,2023/08/22 07:41,-31.520487,25.016117,137350.1,2023/08/22,7:41:53 am,
JJB627EC,00:26:47, ,2023/08/22 07:41,-31.519686,25.016459,137350.1,2023/08/22,7:41:57 am,
JJB627EC,00:26:47, ,2023/08/22 07:42,-31.513981,25.019438,137350.8,2023/08/22,7:42:26 am,
JJB627EC,00:26:47, ,2023/08/22 07:42,-31.507751,25.021273,137351.5,2023/08/22,7:42:56 am,
JJB627EC,00:26:47, ,2023/08/22 07:43,-31.503752,25.022318,137352,2023/08/22,7:43:16 am,
JJB627EC,00:26:47, ,2023/08/22 07:43,-31.502832,25.022289,137352.1,2023/08/22,7:43:21 am,
JJB627EC,00:26:47, ,2023/08/22 07:43,-31.501627,25.021955,137352.2,2023/08/22,7:43:28 am,
JJB627EC,00:26:47, ,2023/08/22 07:43,-31.499405,25.020594,137352.5,2023/08/22,7:43:43 am,
JJB627EC,00:26:47, ,2023/08/22 07:43,-31.498295,25.019815,137352.6,2023/08/22,7:43:54 am,
JJB627EC,00:26:47, ,2023/08/22 07:43,-31.498133,25.019604,137352.6,2023/08/22,7:43:58 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.498037,25.019442,137352.7,2023/08/22,7:44:01 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.49794,25.019352,137352.7,2023/08/22,7:44:04 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.497631,25.019194,137352.7,2023/08/22,7:44:34 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.497494,25.019176,137352.7,2023/08/22,7:44:37 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.497423,25.019184,137352.7,2023/08/22,7:44:39 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.497395,25.019213,137352.7,2023/08/22,7:44:43 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.497383,25.019241,137352.7,2023/08/22,7:44:44 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.497383,25.019278,137352.7,2023/08/22,7:44:45 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.497398,25.01932,137352.7,2023/08/22,7:44:46 am,
JJB627EC,00:26:47, ,2023/08/22 07:44,-31.497429,25.019352,137352.7,2023/08/22,7:44:47 am,
JJB627EC,00:26:47, ,2023/08/22 07:45,-31.501171,25.021801,137353.2,2023/08/22,7:45:17 am,
JJB627EC,00:26:47, ,2023/08/22 07:45,-31.502205,25.022211,137353.3,2023/08/22,7:45:23 am,
JJB627EC,00:26:47, ,2023/08/22 07:45,-31.503307,25.022379,137353.4,2023/08/22,7:45:29 am,
JJB627EC,00:26:47, ,2023/08/22 07:45,-31.504438,25.022285,137353.6,2023/08/22,7:45:35 am,
JJB627EC,00:26:47, ,2023/08/22 07:46,-31.510305,25.020555,137354.2,2023/08/22,7:46:05 am,
JJB627EC,00:26:47, ,2023/08/22 07:46,-31.515011,25.019115,137354.7,2023/08/22,7:46:28 am,
JJB627EC,00:26:47, ,2023/08/22 07:46,-31.520666,25.016106,137355.4,2023/08/22,7:46:58 am,
JJB627EC,00:26:47, ,2023/08/22 07:47,-31.521503,25.015894,137355.5,2023/08/22,7:47:02 am,
JJB627EC,00:26:47, ,2023/08/22 07:47,-31.528126,25.014767,137356.2,2023/08/22,7:47:33 am,
JJB627EC,00:26:47, ,2023/08/22 07:48,-31.534761,25.013647,137357,2023/08/22,7:48:03 am,
JJB627EC,00:26:47, ,2023/08/22 07:48,-31.541002,25.012283,137357.7,2023/08/22,7:48:33 am,
JJB627EC,00:26:47, ,2023/08/22 07:49,-31.547159,25.010908,137358.4,2023/08/22,7:49:03 am,
JJB627EC,00:26:47, ,2023/08/22 07:49,-31.552958,25.009623,137359,2023/08/22,7:49:33 am,
JJB627EC,00:26:47, ,2023/08/22 07:50,-31.559172,25.008223,137359.7,2023/08/22,7:50:03 am,
JJB627EC,00:26:47, ,2023/08/22 07:50,-31.5604,25.007812,137359.8,2023/08/22,7:50:09 am,
JJB627EC,00:26:47, ,2023/08/22 07:50,-31.561739,25.007076,137360,2023/08/22,7:50:16 am,
JJB627EC,00:26:47, ,2023/08/22 07:50,-31.564823,25.005138,137360.4,2023/08/22,7:50:33 am,
JJB627EC,00:26:47, ,2023/08/22 07:51,-31.570873,25.002855,137361.1,2023/08/22,7:51:03 am,
JJB627EC,00:26:47, ,2023/08/22 07:51,-31.577045,25.000521,137361.8,2023/08/22,7:51:33 am,
JJB627EC,00:26:47, ,2023/08/22 07:52,-31.582951,24.998302,137362.4,2023/08/22,7:52:03 am,
JJB627EC,00:26:47, ,2023/08/22 07:52,-31.588699,24.996138,137363.1,2023/08/22,7:52:33 am,
JJB627EC,00:26:47, ,2023/08/22 07:53,-31.594469,24.993954,137363.8,2023/08/22,7:53:03 am,
JJB627EC,00:26:47, ,2023/08/22 07:53,-31.599947,24.992016,137364.4,2023/08/22,7:53:33 am,
JJB627EC,00:26:47, ,2023/08/22 07:53,-31.601093,24.991688,137364.5,2023/08/22,7:53:43 am,
JJB627EC,00:26:47, ,2023/08/22 07:53,-31.601151,24.991688,137364.5,2023/08/22,7:53:44 am,
JJB627EC,00:26:47, ,2023/08/22 07:53,-31.601185,24.991714,137364.5,2023/08/22,7:53:45 am,
JJB627EC,00:26:47, ,2023/08/22 07:53,-31.601196,24.991743,137364.5,2023/08/22,7:53:46 am,
JJB627EC,00:26:47, ,2023/08/22 07:53,-31.601212,24.991882,137364.5,2023/08/22,7:53:49 am,
JJB627EC,00:26:47, ,2023/08/22 07:54,-31.60133,24.993404,137364.7,2023/08/22,7:54:12 am,
JJB627EC,00:26:47, ,2023/08/22 07:54,-31.602037,24.996241,137364.9,2023/08/22,7:54:42 am,
JJB627EC,00:26:47, ,2023/08/22 07:55,-31.602661,24.999039,137365.2,2023/08/22,7:55:12 am,
JJB627EC,00:26:47, ,2023/08/22 07:55,-31.603226,25.002014,137365.5,2023/08/22,7:55:42 am,
JJB627EC,00:26:47, ,2023/08/22 07:56,-31.603836,25.005268,137365.8,2023/08/22,7:56:12 am,
JJB627EC,00:26:47, ,2023/08/22 07:56,-31.604338,25.007435,137366,2023/08/22,7:56:31 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.606453,25.010481,137366.3,2023/08/22,7:57:01 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.606924,25.011314,137366.4,2023/08/22,7:57:09 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.606985,25.011686,137366.4,2023/08/22,7:57:13 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.607031,25.01228,137366.5,2023/08/22,7:57:19 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.60693,25.013174,137366.6,2023/08/22,7:57:29 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.606966,25.013407,137366.6,2023/08/22,7:57:33 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.607002,25.013529,137366.6,2023/08/22,7:57:38 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.606995,25.013575,137366.6,2023/08/22,7:57:40 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.606977,25.013586,137366.6,2023/08/22,7:57:41 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.60693,25.013626,137366.6,2023/08/22,7:57:44 am,
JJB627EC,00:26:47, ,2023/08/22 07:57,-31.60692,25.013651,137366.6,2023/08/22,7:57:45 am,
JJB627EC,00:26:47,Ignition Off,2023/08/22 07:57,-31.60692,25.013676,137366.6,2023/08/22,7:57:50 am,Stop
JJB627EC,00:15:37,Ignition On,2023/08/22 08:12,-31.60692,25.013676,137366.6,2023/08/22,8:12:22 am,Start
JJB627EC,00:15:37, ,2023/08/22 08:12,-31.60692,25.013676,137366.6,2023/08/22,8:12:23 am,
JJB627EC,00:15:37, ,2023/08/22 08:12,-31.606962,25.013626,137366.6,2023/08/22,8:12:41 am,
JJB627EC,00:15:37, ,2023/08/22 08:12,-31.607023,25.013615,137366.6,2023/08/22,8:12:44 am,
JJB627EC,00:15:37, ,2023/08/22 08:12,-31.607038,25.013618,137366.6,2023/08/22,8:12:45 am,
JJB627EC,00:15:37, ,2023/08/22 08:12,-31.606977,25.013313,137366.7,2023/08/22,8:12:58 am,
JJB627EC,00:15:37, ,2023/08/22 08:13,-31.606949,25.012844,137366.7,2023/08/22,8:13:07 am,
JJB627EC,00:15:37, ,2023/08/22 08:13,-31.607031,25.011999,137366.8,2023/08/22,8:13:18 am,
JJB627EC,00:15:37, ,2023/08/22 08:13,-31.606913,25.011278,137366.8,2023/08/22,8:13:26 am,
JJB627EC,00:15:37, ,2023/08/22 08:13,-31.606808,25.011066,137366.9,2023/08/22,8:13:29 am,
JJB627EC,00:15:37, ,2023/08/22 08:13,-31.604952,25.008308,137367.2,2023/08/22,8:13:59 am,
JJB627EC,00:15:37, ,2023/08/22 08:14,-31.604263,25.007238,137367.3,2023/08/22,8:14:09 am,
JJB627EC,00:15:37, ,2023/08/22 08:14,-31.604166,25.006884,137367.3,2023/08/22,8:14:12 am,
JJB627EC,00:15:37, ,2023/08/22 08:14,-31.603462,25.003229,137367.7,2023/08/22,8:14:42 am,
JJB627EC,00:15:37, ,2023/08/22 08:15,-31.602802,24.999727,137368,2023/08/22,8:15:12 am,
JJB627EC,00:15:37, ,2023/08/22 08:15,-31.602083,24.996407,137368.3,2023/08/22,8:15:42 am,
JJB627EC,00:15:37, ,2023/08/22 08:16,-31.601301,24.99325,137368.6,2023/08/22,8:16:12 am,
JJB627EC,00:15:37, ,2023/08/22 08:16,-31.601257,24.992859,137368.7,2023/08/22,8:16:16 am,
JJB627EC,00:15:37, ,2023/08/22 08:16,-31.601179,24.991661,137368.8,2023/08/22,8:16:36 am,
JJB627EC,00:15:37, ,2023/08/22 08:16,-31.601151,24.991631,137368.8,2023/08/22,8:16:37 am,
JJB627EC,00:15:37, ,2023/08/22 08:16,-31.601097,24.99161,137368.8,2023/08/22,8:16:38 am,
JJB627EC,00:15:37, ,2023/08/22 08:16,-31.601036,24.991631,137368.8,2023/08/22,8:16:39 am,
JJB627EC,00:15:37, ,2023/08/22 08:17,-31.596647,24.993078,137369.3,2023/08/22,8:17:10 am,
JJB627EC,00:15:37, ,2023/08/22 08:17,-31.590714,24.995308,137369.9,2023/08/22,8:17:40 am,
JJB627EC,00:15:37, ,2023/08/22 08:18,-31.584635,24.997616,137370.6,2023/08/22,8:18:10 am,
JJB627EC,00:15:37, ,2023/08/22 08:18,-31.578003,25.000101,137371.4,2023/08/22,8:18:40 am,
JJB627EC,00:15:37, ,2023/08/22 08:19,-31.571569,25.002535,137372.1,2023/08/22,8:19:10 am,
JJB627EC,00:15:37, ,2023/08/22 08:19,-31.565042,25.004984,137372.9,2023/08/22,8:19:40 am,
JJB627EC,00:15:37, ,2023/08/22 08:19,-31.564608,25.005182,137372.9,2023/08/22,8:19:42 am,
JJB627EC,00:15:37, ,2023/08/22 08:19,-31.563171,25.006001,137373.1,2023/08/22,8:19:49 am,
JJB627EC,00:15:37, ,2023/08/22 08:20,-31.560551,25.007673,137373.4,2023/08/22,8:20:02 am,
JJB627EC,00:15:37, ,2023/08/22 08:20,-31.558817,25.008261,137373.6,2023/08/22,8:20:10 am,
JJB627EC,00:15:37, ,2023/08/22 08:20,-31.552372,25.009716,137374.3,2023/08/22,8:20:40 am,
JJB627EC,00:15:37, ,2023/08/22 08:21,-31.546333,25.011059,137375,2023/08/22,8:21:10 am,
JJB627EC,00:15:37, ,2023/08/22 08:21,-31.540165,25.01243,137375.7,2023/08/22,8:21:40 am,
JJB627EC,00:15:37, ,2023/08/22 08:22,-31.53381,25.013765,137376.4,2023/08/22,8:22:10 am,
JJB627EC,00:15:37, ,2023/08/22 08:22,-31.52729,25.014854,137377.1,2023/08/22,8:22:40 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.521875,25.015772,137377.7,2023/08/22,8:23:10 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.519791,25.01635,137377.9,2023/08/22,8:23:27 am,
JJB627EC,00:15:37,Turning,2023/08/22 08:23,-31.519274,25.016598,137378,2023/08/22,8:23:33 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.519274,25.016598,137378,2023/08/22,8:23:33 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.519197,25.016577,137378,2023/08/22,8:23:34 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.519129,25.016533,137378,2023/08/22,8:23:35 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.519072,25.016462,137378,2023/08/22,8:23:36 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.519026,25.016401,137378,2023/08/22,8:23:37 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.51885,25.016052,137378.1,2023/08/22,8:23:41 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.518681,25.015902,137378.1,2023/08/22,8:23:43 am,
JJB627EC,00:15:37, ,2023/08/22 08:23,-31.518448,25.015823,137378.1,2023/08/22,8:23:45 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.514275,25.015486,137378.6,2023/08/22,8:24:12 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.514002,25.015575,137378.6,2023/08/22,8:24:14 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.513784,25.015759,137378.6,2023/08/22,8:24:16 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.513639,25.016003,137378.7,2023/08/22,8:24:18 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.513382,25.016584,137378.7,2023/08/22,8:24:24 am,
JJB627EC,00:15:37,Turning,2023/08/22 08:24,-31.513309,25.016621,137378.7,2023/08/22,8:24:25 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.513309,25.016621,137378.7,2023/08/22,8:24:25 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.513227,25.016634,137378.7,2023/08/22,8:24:26 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.513062,25.016605,137378.8,2023/08/22,8:24:28 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.509508,25.015539,137379.2,2023/08/22,8:24:54 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.509266,25.015335,137379.2,2023/08/22,8:24:56 am,
JJB627EC,00:15:37, ,2023/08/22 08:24,-31.508972,25.014957,137379.2,2023/08/22,8:24:59 am,
JJB627EC,00:15:37, ,2023/08/22 08:25,-31.506783,25.010792,137379.7,2023/08/22,8:25:29 am,
JJB627EC,00:15:37, ,2023/08/22 08:25,-31.504549,25.006506,137380.1,2023/08/22,8:25:59 am,
JJB627EC,00:15:37, ,2023/08/22 08:26,-31.50349,25.004761,137380.3,2023/08/22,8:26:13 am,
JJB627EC,00:15:37, ,2023/08/22 08:26,-31.503157,25.004488,137380.4,2023/08/22,8:26:16 am,
JJB627EC,00:15:37, ,2023/08/22 08:26,-31.502758,25.004305,137380.4,2023/08/22,8:26:19 am,
JJB627EC,00:15:37, ,2023/08/22 08:26,-31.502331,25.004219,137380.5,2023/08/22,8:26:22 am,
JJB627EC,00:15:37, ,2023/08/22 08:26,-31.501875,25.004248,137380.5,2023/08/22,8:26:25 am,
JJB627EC,00:15:37, ,2023/08/22 08:26,-31.498133,25.005159,137380.9,2023/08/22,8:26:55 am,
JJB627EC,00:15:37,Turning,2023/08/22 08:27,-31.496481,25.005619,137381.1,2023/08/22,8:27:20 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.496481,25.005619,137381.1,2023/08/22,8:27:20 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.496447,25.005659,137381.1,2023/08/22,8:27:21 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.496428,25.005713,137381.1,2023/08/22,8:27:22 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.496424,25.00576,137381.1,2023/08/22,8:27:23 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.496643,25.006891,137381.2,2023/08/22,8:27:38 am,
JJB627EC,00:15:37,Turning,2023/08/22 08:27,-31.496643,25.006891,137381.2,2023/08/22,8:27:38 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.496618,25.006966,137381.2,2023/08/22,8:27:39 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.496565,25.007019,137381.3,2023/08/22,8:27:40 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.496496,25.007044,137381.3,2023/08/22,8:27:41 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.496044,25.007156,137381.3,2023/08/22,8:27:49 am,
JJB627EC,00:15:37, ,2023/08/22 08:27,-31.495943,25.007145,137381.3,2023/08/22,8:27:51 am,
JJB627EC,00:15:37,Ignition Off,2023/08/22 08:27,-31.495804,25.007095,137381.3,2023/08/22,8:27:59 am,Stop
JJB627EC,00:07:49,Ignition On,2023/08/22 08:33,-31.495804,25.007095,137381.3,2023/08/22,8:33:03 am,Start
JJB627EC,00:07:49, ,2023/08/22 08:33,-31.495825,25.007088,137381.3,2023/08/22,8:33:25 am,
JJB627EC,00:07:49, ,2023/08/22 08:33,-31.495613,25.005892,137381.4,2023/08/22,8:33:51 am,
JJB627EC,00:07:49, ,2023/08/22 08:33,-31.495588,25.005867,137381.4,2023/08/22,8:33:52 am,
JJB627EC,00:07:49, ,2023/08/22 08:33,-31.495556,25.005842,137381.4,2023/08/22,8:33:53 am,
JJB627EC,00:07:49, ,2023/08/22 08:33,-31.495455,25.005852,137381.5,2023/08/22,8:33:54 am,
JJB627EC,00:07:49, ,2023/08/22 08:34,-31.493635,25.006306,137381.6,2023/08/22,8:34:24 am,
JJB627EC,00:07:49, ,2023/08/22 08:34,-31.490923,25.006983,137381.9,2023/08/22,8:34:54 am,
JJB627EC,00:07:49, ,2023/08/22 08:35,-31.487972,25.007723,137382.3,2023/08/22,8:35:24 am,
JJB627EC,00:07:49, ,2023/08/22 08:35,-31.484131,25.008696,137382.7,2023/08/22,8:35:54 am,
JJB627EC,00:07:49, ,2023/08/22 08:35,-31.483406,25.008879,137382.8,2023/08/22,8:35:59 am,
JJB627EC,00:07:49, ,2023/08/22 08:36,-31.483158,25.008995,137382.8,2023/08/22,8:36:01 am,
JJB627EC,00:07:49, ,2023/08/22 08:36,-31.482967,25.009167,137382.8,2023/08/22,8:36:03 am,
JJB627EC,00:07:49, ,2023/08/22 08:36,-31.482832,25.009375,137382.8,2023/08/22,8:36:05 am,
JJB627EC,00:07:49, ,2023/08/22 08:36,-31.48266,25.009701,137382.9,2023/08/22,8:36:08 am,
JJB627EC,00:07:49, ,2023/08/22 08:36,-31.482584,25.009781,137382.9,2023/08/22,8:36:09 am,
JJB627EC,00:07:49, ,2023/08/22 08:36,-31.482491,25.009834,137382.9,2023/08/22,8:36:10 am,
JJB627EC,00:07:49, ,2023/08/22 08:36,-31.482389,25.009863,137382.9,2023/08/22,8:36:11 am,
JJB627EC,00:07:49, ,2023/08/22 08:36,-31.482283,25.009863,137382.9,2023/08/22,8:36:12 am,
JJB627EC,00:07:49, ,2023/08/22 08:36,-31.479521,25.009848,137383.2,2023/08/22,8:36:30 am,
JJB627EC,00:07:49, ,2023/08/22 08:37,-31.473745,25.011084,137383.9,2023/08/22,8:37:00 am,
JJB627EC,00:07:49, ,2023/08/22 08:37,-31.472794,25.011375,137384,2023/08/22,8:37:05 am,
JJB627EC,00:07:49, ,2023/08/22 08:37,-31.471313,25.012136,137384.1,2023/08/22,8:37:14 am,
JJB627EC,00:07:49, ,2023/08/22 08:37,-31.469946,25.013235,137384.3,2023/08/22,8:37:25 am,
JJB627EC,00:07:49, ,2023/08/22 08:37,-31.46921,25.014078,137384.4,2023/08/22,8:37:35 am,
JJB627EC,00:07:49,Turning,2023/08/22 08:37,-31.469189,25.014147,137384.4,2023/08/22,8:37:36 am,
JJB627EC,00:07:49, ,2023/08/22 08:37,-31.469189,25.014147,137384.4,2023/08/22,8:37:36 am,
JJB627EC,00:07:49, ,2023/08/22 08:37,-31.469181,25.014225,137384.4,2023/08/22,8:37:37 am,
JJB627EC,00:07:49, ,2023/08/22 08:38,-31.469296,25.015604,137384.6,2023/08/22,8:38:07 am,
JJB627EC,00:07:49, ,2023/08/22 08:38,-31.469479,25.018566,137384.8,2023/08/22,8:38:37 am,
JJB627EC,00:07:49, ,2023/08/22 08:39,-31.469631,25.021561,137385.1,2023/08/22,8:39:07 am,
JJB627EC,00:07:49, ,2023/08/22 08:39,-31.469788,25.022785,137385.2,2023/08/22,8:39:23 am,
JJB627EC,00:07:49, ,2023/08/22 08:39,-31.471203,25.02644,137385.6,2023/08/22,8:39:53 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471655,25.027559,137385.7,2023/08/22,8:40:07 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471737,25.027693,137385.7,2023/08/22,8:40:10 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471924,25.028095,137385.7,2023/08/22,8:40:20 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.47191,25.028137,137385.8,2023/08/22,8:40:21 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471888,25.02817,137385.8,2023/08/22,8:40:22 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471773,25.028238,137385.8,2023/08/22,8:40:25 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471731,25.028242,137385.8,2023/08/22,8:40:26 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471695,25.028217,137385.8,2023/08/22,8:40:27 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471659,25.02817,137385.8,2023/08/22,8:40:28 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471451,25.027681,137385.8,2023/08/22,8:40:37 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471411,25.027649,137385.8,2023/08/22,8:40:38 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471361,25.027636,137385.8,2023/08/22,8:40:39 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471279,25.027649,137385.8,2023/08/22,8:40:41 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471188,25.027685,137385.9,2023/08/22,8:40:44 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471142,25.027693,137385.9,2023/08/22,8:40:46 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471102,25.027718,137385.9,2023/08/22,8:40:48 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471088,25.027735,137385.9,2023/08/22,8:40:49 am,
JJB627EC,00:07:49, ,2023/08/22 08:40,-31.471088,25.02775,137385.9,2023/08/22,8:40:50 am,
JJB627EC,00:07:49,Ignition Off,2023/08/22 08:40,-31.471088,25.02775,137385.9,2023/08/22,8:40:52 am,Stop
JJB627EC,00:18:16,Ignition On,2023/08/22 15:44,-31.471088,25.02775,137385.9,2023/08/22,3:44:52 pm,Start
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471157,25.027708,137385.9,2023/08/22,3:45:11 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471357,25.027664,137385.9,2023/08/22,3:45:16 pm,
JJB627EC,00:18:16,Turning,2023/08/22 15:45,-31.471357,25.027664,137385.9,2023/08/22,3:45:16 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471411,25.027681,137385.9,2023/08/22,3:45:17 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471464,25.027714,137385.9,2023/08/22,3:45:18 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471493,25.027758,137385.9,2023/08/22,3:45:19 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471704,25.028217,137386,2023/08/22,3:45:27 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471741,25.028248,137386,2023/08/22,3:45:28 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471781,25.028242,137386,2023/08/22,3:45:29 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471878,25.028191,137386,2023/08/22,3:45:32 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471903,25.028166,137386,2023/08/22,3:45:33 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.47191,25.028126,137386,2023/08/22,3:45:34 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471899,25.028076,137386,2023/08/22,3:45:35 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471745,25.027632,137386,2023/08/22,3:45:43 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.47172,25.027441,137386,2023/08/22,3:45:46 pm,
JJB627EC,00:18:16,Turning,2023/08/22 15:45,-31.47172,25.027441,137386,2023/08/22,3:45:46 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471687,25.02738,137386.1,2023/08/22,3:45:47 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471647,25.02734,137386.1,2023/08/22,3:45:48 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471548,25.027258,137386.1,2023/08/22,3:45:50 pm,
JJB627EC,00:18:16, ,2023/08/22 15:45,-31.471493,25.027136,137386.1,2023/08/22,3:45:52 pm,
JJB627EC,00:18:16, ,2023/08/22 15:46,-31.47027,25.024031,137386.4,2023/08/22,3:46:22 pm,
